PID/THRD         RELATIVE  ELAPSD    CPU SYSCALL(args) 		 = return
files were found:
/Users/sergeyantonov/Desktop/Epam/EpamPython2019/11-programming-and-debugging/hw/hw2/file1.txt

20699/0xb016c:     25117       3      0 fstat64(0x3, 0x7FFEE822A150, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     25305      14     11 close(0x3)		 = 0 0
20699/0xb016c:     25772      52     46 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822ABE0, 0x0)		 = 0 0
20699/0xb016c:     25820      21     17 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/_collections_abc.py\0", 0x7FFEE822A7C0, 0x0)		 = 0 0
20699/0xb016c:     25907      19     15 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/_collections_abc.py\0", 0x7FFEE822AFA0, 0x0)		 = 0 0
20699/0xb016c:     25978      63     59 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/_collections_abc.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     25982       5      1 fstat64(0x3, 0x7FFEE822B1C8, 0x0)		 = 0 0
20699/0xb016c:     25990       5      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     25991       3      0 fstat64(0x3, 0x7FFEE822B1B0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     26187      14     11 close(0x3)		 = 0 0
20699/0xb016c:     27086      16      6 mmap(0x0, 0x40000, 0x3, 0x1002, 0xFFFFFFFFFFFFFFFF, 0x0)		 = 0x107E60000 0
20699/0xb016c:     27864      50     45 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822BC40, 0x0)		 = 0 0
20699/0xb016c:     27903      17     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/_sitebuiltins.py\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     27977      16     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/_sitebuiltins.py\0", 0x7FFEE822C000, 0x0)		 = 0 0
20699/0xb016c:     28045      59     56 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/_sitebuiltins.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     28048       5      1 fstat64(0x3, 0x7FFEE822C228, 0x0)		 = 0 0
20699/0xb016c:     28054       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     28055       3      0 fstat64(0x3, 0x7FFEE822C210, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     28147      11      7 close(0x3)		 = 0 0
20699/0xb016c:     28447      36     32 stat64("/usr/local/bin/pyvenv.cfg\0", 0x7FFEE822C700, 0x0)		 = -1 2
20699/0xb016c:     28467      12      9 stat64("/usr/local/pyvenv.cfg\0", 0x7FFEE822C700, 0x0)		 = -1 2
20699/0xb016c:     28502       4      0 geteuid(0x0, 0x0, 0x0)		 = 0 0
20699/0xb016c:     28513       3      0 getuid(0x0, 0x0, 0x0)		 = 0 0
20699/0xb016c:     28523       3      0 getegid(0x0, 0x0, 0x0)		 = 0 0
20699/0xb016c:     28532       3      0 getgid(0x0, 0x0, 0x0)		 = 0 0
20699/0xb016c:     28597      22     19 stat64("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x7FFEE822CA00, 0x0)		 = 0 0
20699/0xb016c:     28663      42     37 open_nocancel("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     28670       8      4 fstatfs64(0x3, 0x7FFEE822C0C8, 0x0)		 = 0 0
20699/0xb016c:     29091    1458    418 getdirentries64(0x3, 0x7FE19F833800, 0x2000)		 = 840 0
20699/0xb016c:     29132      22     13 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     29405     385    198 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x7FFEE822C910, 0x0)		 = 0 0
20699/0xb016c:     29577      98     88 open_nocancel("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     29585      11      4 fstatfs64(0x3, 0x7FFEE822BFD8, 0x0)		 = 0 0
20699/0xb016c:     29765     649    175 getdirentries64(0x3, 0x7FE19F833800, 0x2000)		 = 512 0
20699/0xb016c:     29784      11      5 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     29929      27     22 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     29972      16     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822B5A0, 0x0)		 = 0 0
20699/0xb016c:     29989      12      9 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822AFE0, 0x0)		 = 0 0
20699/0xb016c:     30019      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     30064      43     39 open_nocancel("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     30068       6      2 fstatfs64(0x3, 0x7FFEE822AFD8, 0x0)		 = 0 0
20699/0xb016c:     30351    1044    279 getdirentries64(0x3, 0x7FE19F833800, 0x2000)		 = 4136 0
20699/0xb016c:     30400      17     10 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     30529      41     36 stat64("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x7FFEE822B5A0, 0x0)		 = 0 0
20699/0xb016c:     30547       9      6 stat64("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x7FFEE822AFE0, 0x0)		 = 0 0
20699/0xb016c:     30587      10      7 stat64("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     30623      34     28 open_nocancel("/Users/sergeyantonov/Library/Python/3.7/lib/python/site-packages\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     30630       9      4 fstatfs64(0x3, 0x7FFEE822AFD8, 0x0)		 = 0 0
20699/0xb016c:     30673      40     35 getdirentries64(0x3, 0x7FE1A0014400, 0x2000)		 = 840 0
20699/0xb016c:     30683       6      2 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     30749      33     29 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x7FFEE822B5A0, 0x0)		 = 0 0
20699/0xb016c:     30767      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x7FFEE822AFE0, 0x0)		 = 0 0
20699/0xb016c:     30798      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x7FFEE822B820, 0x0)		 = 0 0
20699/0xb016c:     30836      37     33 open_nocancel("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages\0", 0x1100004, 0x0)		 = 3 0
20699/0xb016c:     30839       5      1 fstatfs64(0x3, 0x7FFEE822AFD8, 0x0)		 = 0 0
20699/0xb016c:     30860      23     19 getdirentries64(0x3, 0x7FE1A0014400, 0x2000)		 = 512 0
20699/0xb016c:     30868       5      2 close_nocancel(0x3)		 = 0 0
20699/0xb016c:     30943      55     52 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/sitecustomize.py\0", 0x7FFEE822B400, 0x0)		 = 0 0
20699/0xb016c:     31034      19     15 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/sitecustomize.py\0", 0x7FFEE822BBE0, 0x0)		 = 0 0
20699/0xb016c:     31126      83     79 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/site-packages/__pycache__/sitecustomize.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     31130       5      1 fstat64(0x3, 0x7FFEE822BE08, 0x0)		 = 0 0
20699/0xb016c:     31137       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     31139       3      0 fstat64(0x3, 0x7FFEE822BDF0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     31229      11      8 close(0x3)		 = 0 0
20699/0xb016c:     31411      36     28 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE822A7C0, 0x0)		 = 0 0
20699/0xb016c:     31452      18     15 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/re.py\0", 0x7FFEE822A3A0, 0x0)		 = 0 0
20699/0xb016c:     31542      23     19 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/re.py\0", 0x7FFEE822AB80, 0x0)		 = 0 0
20699/0xb016c:     31601      52     48 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/re.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     31605       7      1 fstat64(0x3, 0x7FFEE822ADA8, 0x0)		 = 0 0
20699/0xb016c:     31612       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     31613       3      0 fstat64(0x3, 0x7FFEE822AD90, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     31764       9      6 close(0x3)		 = 0 0
20699/0xb016c:     31987       6      1 madvise(0x107D2D000, 0x13000, 0x9)		 = 0 0
20699/0xb016c:     32098      30     26 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8229760, 0x0)		 = 0 0
20699/0xb016c:     32140      17     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/enum.py\0", 0x7FFEE8229340, 0x0)		 = 0 0
20699/0xb016c:     32217      16     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/enum.py\0", 0x7FFEE8229B20, 0x0)		 = 0 0
20699/0xb016c:     32272      49     45 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/enum.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     32274       4      1 fstat64(0x3, 0x7FFEE8229D48, 0x0)		 = 0 0
20699/0xb016c:     32280       4      0 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     32281       4      0 fstat64(0x3, 0x7FFEE8229D30, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     32491      22     17 close(0x3)		 = 0 0
20699/0xb016c:     33221      49     41 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8228700, 0x0)		 = 0 0
20699/0xb016c:     33290      30     25 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/types.py\0", 0x7FFEE82282E0, 0x0)		 = 0 0
20699/0xb016c:     33478      42     36 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/types.py\0", 0x7FFEE8228AC0, 0x0)		 = 0 0
20699/0xb016c:     33592      94     89 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/types.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     33619       9      3 fstat64(0x3, 0x7FFEE8228CE8, 0x0)		 = 0 0
20699/0xb016c:     33633       8      2 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     33636       5      1 fstat64(0x3, 0x7FFEE8228CD0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     33968      18     14 close(0x3)		 = 0 0
20699/0xb016c:     35118      33     14 mmap(0x0, 0x40000, 0x3, 0x1002, 0xFFFFFFFFFFFFFFFF, 0x0)		 = 0x107EC5000 0
20699/0xb016c:     35806      52     46 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8229760, 0x0)		 = 0 0
20699/0xb016c:     35906      52     46 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_compile.py\0", 0x7FFEE8229340, 0x0)		 = 0 0
20699/0xb016c:     36051      40     33 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_compile.py\0", 0x7FFEE8229B20, 0x0)		 = 0 0
20699/0xb016c:     36188     120    113 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/sre_compile.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     36195       9      3 fstat64(0x3, 0x7FFEE8229D48, 0x0)		 = 0 0
20699/0xb016c:     36212       7      2 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     36214       5      1 fstat64(0x3, 0x7FFEE8229D30, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     36659      50     40 close(0x3)		 = 0 0
20699/0xb016c:     37552      66     58 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8228700, 0x0)		 = 0 0
20699/0xb016c:     37636      22     17 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_parse.py\0", 0x7FFEE82282E0, 0x0)		 = 0 0
20699/0xb016c:     37750      22     17 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_parse.py\0", 0x7FFEE8228AC0, 0x0)		 = 0 0
20699/0xb016c:     37847      88     83 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/sre_parse.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     37854       9      3 fstat64(0x3, 0x7FFEE8228CE8, 0x0)		 = 0 0
20699/0xb016c:     37864       5      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     37865       3      0 fstat64(0x3, 0x7FFEE8228CD0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     38338      14     10 close(0x3)		 = 0 0
20699/0xb016c:     38762      59     52 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE82276A0, 0x0)		 = 0 0
20699/0xb016c:     38814      20     16 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_constants.py\0", 0x7FFEE8227280, 0x0)		 = 0 0
20699/0xb016c:     38927      18     14 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/sre_constants.py\0", 0x7FFEE8227A60, 0x0)		 = 0 0
20699/0xb016c:     38998      61     58 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/sre_constants.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     39002       5      2 fstat64(0x3, 0x7FFEE8227C88, 0x0)		 = 0 0
20699/0xb016c:     39011       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     39012       3      1 fstat64(0x3, 0x7FFEE8227C70, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     39168      31     28 close(0x3)		 = 0 0
20699/0xb016c:     40056      69     59 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8229760, 0x0)		 = 0 0
20699/0xb016c:     40136      33     26 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/functools.py\0", 0x7FFEE8229340, 0x0)		 = 0 0
20699/0xb016c:     40293      18     14 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/functools.py\0", 0x7FFEE8229B20, 0x0)		 = 0 0
20699/0xb016c:     40400      98     93 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/functools.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     40408       8      3 fstat64(0x3, 0x7FFEE8229D48, 0x0)		 = 0 0
20699/0xb016c:     40427       9      3 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     40428       3      0 fstat64(0x3, 0x7FFEE8229D30, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     40731      11      7 close(0x3)		 = 0 0
20699/0xb016c:     41799      51     46 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8228700, 0x0)		 = 0 0
20699/0xb016c:     41825      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__init__.cpython-37m-darwin.so\0", 0x7FFEE82282E0, 0x0)	 = -1 2
20699/0xb016c:     41845      10      7 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__init__.abi3.so\0", 0x7FFEE82282E0, 0x0)		 = -1 2
20699/0xb016c:     41858       9      7 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__init__.so\0", 0x7FFEE82282E0, 0x0)		 = -1 2
20699/0xb016c:     41874      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__init__.py\0", 0x7FFEE82282E0, 0x0)		 = 0 0
20699/0xb016c:     41930      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__init__.py\0", 0x7FFEE8228AC0, 0x0)		 = 0 0
20699/0xb016c:     41983      49     44 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/collections/__pycache__/__init__.cpython-37.pyc\0", 0x1000000, 0x1B6)	 = 3 0
20699/0xb016c:     41986       4      1 fstat64(0x3, 0x7FFEE8228CE8, 0x0)		 = 0 0
20699/0xb016c:     41991       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     41992       3      0 fstat64(0x3, 0x7FFEE8228CD0, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     42099      12      9 close(0x3)		 = 0 0
20699/0xb016c:     42304      14      5 mmap(0x0, 0x40000, 0x3, 0x1002, 0xFFFFFFFFFFFFFFFF, 0x0)		 = 0x107F05000 0
20699/0xb016c:     42560      10      2 madvise(0x107D2D000, 0x13000, 0x9)		 = 0 0
20699/0xb016c:     42659      43     39 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE82276A0, 0x0)		 = 0 0
20699/0xb016c:     42699      17     14 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/operator.py\0", 0x7FFEE8227280, 0x0)		 = 0 0
20699/0xb016c:     42774      16     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/operator.py\0", 0x7FFEE8227A60, 0x0)		 = 0 0
20699/0xb016c:     42833      52     49 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/operator.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     42836       5      1 fstat64(0x3, 0x7FFEE8227C88, 0x0)		 = 0 0
20699/0xb016c:     42842       4      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     42843       3      0 fstat64(0x3, 0x7FFEE8227C70, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     42964       9      6 close(0x3)		 = 0 0
20699/0xb016c:     43512      37     31 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE82276A0, 0x0)		 = 0 0
20699/0xb016c:     43545      15     12 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/keyword.py\0", 0x7FFEE8227280, 0x0)		 = 0 0
20699/0xb016c:     43612      19     15 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/keyword.py\0", 0x7FFEE8227A60, 0x0)		 = 0 0
20699/0xb016c:     43674      54     50 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/keyword.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     43677       4      1 fstat64(0x3, 0x7FFEE8227C88, 0x0)		 = 0 0
20699/0xb016c:     43682       3      1 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     43683       3      0 fstat64(0x3, 0x7FFEE8227C70, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     43806       9      6 close(0x3)		 = 0 0
20699/0xb016c:     43950      29     25 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE82276A0, 0x0)		 = 0 0
20699/0xb016c:     43982      15     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/heapq.py\0", 0x7FFEE8227280, 0x0)		 = 0 0
20699/0xb016c:     44041      13     10 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/heapq.py\0", 0x7FFEE8227A60, 0x0)		 = 0 0
20699/0xb016c:     44093      46     43 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/__pycache__/heapq.cpython-37.pyc\0", 0x1000000, 0x1B6)		 = 3 0
20699/0xb016c:     44095       4      1 fstat64(0x3, 0x7FFEE8227C88, 0x0)		 = 0 0
20699/0xb016c:     44100       3      0 lseek(0x3, 0x0, 0x1)		 = 0 0
20699/0xb016c:     44101       3      0 fstat64(0x3, 0x7FFEE8227C70, 0x0)		 = 0 0
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
dtrace: error on enabled probe ID 2186 (ID 165: syscall::read:return): invalid kernel access in action #13 at DIF offset 68
20699/0xb016c:     44184      12      9 close(0x3)		 = 0 0
20699/0xb016c:     44388      41     36 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7\0", 0x7FFEE8226640, 0x0)		 = 0 0
20699/0xb016c:     44432      17     13 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload\0", 0x7FFEE8226640, 0x0)		 = 0 0
20699/0xb016c:     44455      16     11 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_heapq.cpython-37m-darwin.so\0", 0x7FFEE8226220, 0x0)		 = 0 0
20699/0xb016c:     44530      17     14 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_heapq.cpython-37m-darwin.so\0", 0x7FFEE8225850, 0x0)		 = 0 0
20699/0xb016c:     44543      10      8 stat64("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_heapq.cpython-37m-darwin.so\0", 0x7FFEE8225C98, 0x0)		 = 0 0
20699/0xb016c:     44590      48     45 open("/usr/local/Cellar/python/3.7.5/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_heapq.cpython-37m-darwin.so\0", 0x0, 0x0)		 = 3 0
dtrace: error on enabled probe ID 2201 (ID 465: syscall::pread:return): invalid kernel access in action #13 at DIF offset 20
